p	edge	1191	31610
e	0	1
e	0	2
e	0	3
e	0	4
e	0	5
e	0	6
e	0	7
e	0	8
e	0	9
e	0	10
e	0	11
e	0	13
e	0	14
e	0	15
e	0	17
e	0	22
e	0	24
e	0	25
e	0	29
e	0	31
e	0	32
e	0	35
e	0	37
e	0	40
e	0	44
e	0	45
e	0	47
e	0	49
e	0	53
e	0	54
e	0	55
e	0	58
e	0	61
e	0	62
e	0	63
e	0	64
e	0	66
e	0	70
e	0	71
e	0	72
e	0	73
e	0	74
e	0	75
e	0	77
e	0	78
e	0	79
e	0	81
e	0	86
e	0	88
e	0	89
e	0	90
e	0	91
e	0	92
e	0	93
e	0	94
e	0	96
e	0	98
e	0	99
e	0	100
e	0	101
e	0	102
e	0	103
e	0	104
e	0	106
e	0	107
e	0	108
e	0	109
e	0	110
e	0	114
e	0	117
e	0	118
e	0	123
e	0	124
e	0	125
e	0	126
e	0	128
e	0	129
e	0	130
e	0	132
e	0	133
e	0	137
e	0	141
e	0	144
e	0	145
e	0	146
e	0	147
e	0	149
e	0	150
e	0	154
e	0	156
e	0	157
e	0	158
e	0	159
e	0	160
e	0	162
e	0	163
e	0	166
e	0	170
e	0	172
e	0	173
e	0	174
e	0	175
e	0	176
e	0	184
e	0	186
e	0	187
e	0	188
e	0	189
e	0	190
e	0	191
e	0	192
e	0	199
e	0	202
e	0	208
e	0	209
e	0	210
e	0	216
e	0	219
e	0	220
e	0	225
e	0	234
e	0	238
e	0	255
e	0	256
e	0	257
e	0	259
e	0	260
e	0	264
e	0	267
e	0	278
e	0	280
e	0	281
e	0	282
e	0	285
e	0	286
e	0	288
e	0	294
e	0	295
e	0	296
e	0	298
e	0	303
e	0	305
e	0	313
e	0	315
e	0	317
e	0	318
e	0	320
e	0	331
e	0	333
e	0	336
e	0	339
e	0	340
e	0	351
e	0	355
e	0	361
e	0	363
e	0	366
e	0	367
e	0	372
e	0	414
e	0	422
e	0	437
e	0	439
e	0	441
e	0	465
e	0	466
e	0	467
e	0	471
e	0	472
e	0	482
e	0	492
e	0	493
e	0	499
e	0	502
e	0	509
e	0	512
e	0	513
e	0	521
e	0	523
e	0	527
e	0	536
e	0	537
e	0	548
e	0	551
e	0	556
e	0	558
e	0	559
e	0	561
e	0	569
e	0	571
e	0	585
e	0	587
e	0	588
e	0	592
e	0	605
e	0	606
e	0	614
e	0	623
e	0	627
e	0	655
e	0	679
e	0	687
e	0	694
e	0	730
e	0	733
e	0	768
e	0	769
e	0	797
e	0	800
e	0	832
e	0	895
e	0	928
e	0	1037
e	0	1039
