p	edge	252	399
e	0	1
e	0	42
e	0	86
e	0	169
e	0	211
e	0	240
e	1	211
e	1	240
e	2	3
e	2	34
e	2	43
e	2	85
e	2	143
e	2	169
e	2	199
e	3	142
e	3	143
e	4	5
e	4	37
e	4	84
e	4	145
e	4	169
e	4	213
e	5	144
e	5	145
e	6	7
e	6	36
e	6	38
e	6	83
e	6	146
e	6	169
e	6	213
e	7	146
e	7	147
e	8	9
e	8	55
e	8	93
e	8	170
e	8	214
e	8	241
e	9	214
e	9	241
e	10	11
e	10	47
e	10	56
e	10	92
e	10	149
e	10	170
e	10	178
e	11	148
e	11	149
e	12	13
e	12	50
e	12	91
e	12	151
e	12	170
e	12	216
e	13	150
e	13	151
e	14	15
e	14	49
e	14	51
e	14	90
e	14	152
e	14	170
e	14	216
e	15	152
e	15	153
e	16	17
e	16	68
e	16	100
e	16	172
e	16	217
e	16	242
e	17	217
e	17	242
e	18	19
e	18	60
e	18	69
e	18	99
e	18	155
e	18	172
e	18	184
e	19	154
e	19	155
e	20	21
e	20	63
e	20	98
e	20	157
e	20	172
e	20	219
e	21	156
e	21	157
e	22	23
e	22	62
e	22	64
e	22	97
e	22	158
e	22	172
e	22	219
e	23	158
e	23	159
e	24	25
e	24	107
e	24	220
e	24	243
e	25	220
e	25	243
e	26	27
e	26	77
e	26	106
e	26	190
e	26	222
e	27	79
e	27	222
e	28	29
e	28	73
e	28	78
e	28	105
e	28	161
e	28	164
e	28	221
e	29	160
e	29	161
e	30	31
e	30	72
e	30	74
e	30	104
e	30	162
e	31	162
e	31	163
e	32	33
e	32	143
e	33	41
e	33	44
e	33	142
e	33	213
e	34	142
e	35	36
e	35	145
e	36	40
e	36	144
e	37	144
e	38	147
e	39	40
e	39	146
e	40	41
e	40	53
e	40	82
e	40	88
e	40	89
e	40	95
e	40	96
e	40	102
e	40	103
e	40	109
e	40	147
e	40	194
e	41	212
e	42	165
e	43	165
e	43	211
e	43	212
e	44	211
e	45	46
e	45	149
e	46	54
e	46	57
e	46	148
e	46	216
e	47	148
e	48	49
e	48	151
e	49	53
e	49	150
e	50	150
e	51	153
e	52	53
e	52	152
e	53	54
e	53	66
e	53	153
e	53	165
e	54	215
e	55	166
e	56	166
e	56	214
e	56	215
e	57	214
e	58	59
e	58	155
e	59	67
e	59	70
e	59	154
e	59	219
e	60	154
e	61	62
e	61	157
e	62	66
e	62	156
e	63	156
e	64	159
e	65	66
e	65	158
e	66	67
e	66	76
e	66	159
e	66	166
e	67	218
e	68	167
e	69	167
e	69	217
e	69	218
e	70	217
e	71	72
e	71	161
e	72	76
e	72	81
e	72	160
e	72	223
e	73	160
e	74	163
e	75	76
e	75	162
e	76	163
e	76	167
e	77	80
e	77	220
e	77	223
e	78	223
e	79	80
e	80	164
e	81	164
e	81	221
e	82	192
e	83	88
e	83	192
e	84	111
e	84	244
e	85	113
e	86	199
e	87	88
e	87	244
e	88	111
e	89	174
e	90	95
e	90	174
e	91	175
e	91	245
e	92	176
e	93	178
e	94	95
e	94	245
e	95	175
e	96	180
e	97	102
e	97	180
e	98	181
e	98	246
e	99	182
e	100	184
e	101	102
e	101	246
e	102	181
e	103	186
e	104	109
e	104	186
e	105	187
e	105	247
e	106	188
e	107	190
e	108	109
e	108	247
e	109	187
e	110	111
e	110	225
e	112	113
e	112	224
e	113	244
e	114	115
e	114	225
e	116	117
e	116	224
e	118	119
e	118	227
e	119	169
e	119	175
e	120	121
e	120	226
e	121	169
e	121	176
e	122	123
e	122	227
e	124	125
e	124	226
e	126	127
e	126	229
e	127	168
e	127	181
e	128	129
e	128	228
e	129	168
e	129	182
e	130	131
e	130	229
e	132	133
e	132	228
e	134	135
e	134	231
e	135	171
e	135	187
e	136	137
e	136	230
e	137	171
e	137	188
e	138	139
e	138	231
e	140	141
e	140	230
e	165	213
e	166	216
e	167	219
e	168	169
e	168	170
e	168	171
e	168	179
e	168	183
e	169	173
e	169	177
e	171	172
e	171	185
e	171	189
e	173	174
e	173	196
e	176	245
e	177	178
e	177	203
e	178	245
e	179	180
e	179	201
e	182	246
e	183	184
e	183	207
e	184	246
e	185	186
e	185	205
e	188	247
e	189	190
e	189	209
e	190	247
e	191	192
e	191	193
e	191	248
e	194	195
e	194	248
e	196	197
e	196	249
e	198	199
e	198	200
e	198	249
e	199	244
e	201	202
e	201	250
e	203	204
e	203	250
e	205	206
e	205	251
e	207	208
e	207	251
e	209	210
e	209	239
e	212	213
e	212	240
e	215	216
e	215	241
e	218	219
e	218	242
e	220	221
e	221	222
e	223	243
e	224	233
e	225	233
e	226	234
e	227	234
e	228	236
e	229	236
e	230	238
e	231	238
e	232	233
e	232	234
e	232	235
e	233	248
e	234	249
e	235	236
e	235	237
e	236	250
e	237	238
e	237	239
e	238	251
