p 	 edge 	 2018 	 2705 
e 	 0  	 1 
e 	 1  	 259 
e 	 1  	 614 
e 	 1  	 873 
e 	 2  	 3 
e 	 3  	 4 
e 	 3  	 9 
e 	 3  	 296 
e 	 3  	 580 
e 	 3  	 581 
e 	 3  	 582 
e 	 3  	 583 
e 	 3  	 584 
e 	 3  	 585 
e 	 3  	 586 
e 	 3  	 587 
e 	 3  	 588 
e 	 3  	 589 
e 	 3  	 590 
e 	 3  	 591 
e 	 3  	 592 
e 	 3  	 593 
e 	 3  	 594 
e 	 3  	 595 
e 	 5  	 6 
e 	 6  	 406 
e 	 6  	 423 
e 	 6  	 1050 
e 	 6  	 1051 
e 	 6  	 1052 
e 	 6  	 1053 
e 	 6  	 1054 
e 	 7  	 8 
e 	 8  	 470 
e 	 8  	 684 
e 	 8  	 686 
e 	 8  	 745 
e 	 8  	 776 
e 	 8  	 835 
e 	 8  	 978 
e 	 8  	 1183 
e 	 8  	 1185 
e 	 8  	 1308 
e 	 8  	 1440 
e 	 8  	 1717 
e 	 10  	 11 
e 	 13  	 14 
e 	 13  	 15 
e 	 14  	 19 
e 	 14  	 63 
e 	 14  	 491 
e 	 14  	 617 
e 	 14  	 1641 
e 	 15  	 956 
e 	 15  	 1810 
e 	 16  	 17 
e 	 18  	 19 
e 	 18  	 20 
e 	 18  	 21 
e 	 18  	 22 
e 	 19  	 29 
e 	 19  	 133 
e 	 19  	 235 
e 	 19  	 236 
e 	 19  	 420 
e 	 19  	 488 
e 	 19  	 565 
e 	 19  	 1109 
e 	 19  	 1144 
e 	 19  	 1188 
e 	 20  	 34 
e 	 20  	 333 
e 	 20  	 651 
e 	 20  	 782 
e 	 20  	 1195 
e 	 20  	 1297 
e 	 21  	 24 
e 	 21  	 348 
e 	 21  	 1394 
e 	 22  	 253 
e 	 22  	 409 
e 	 22  	 804 
e 	 22  	 1062 
e 	 23  	 24 
e 	 24  	 964 
e 	 24  	 1528 
e 	 24  	 1607 
e 	 24  	 1608 
e 	 25  	 26 
e 	 26  	 367 
e 	 26  	 1477 
e 	 27  	 28 
e 	 28  	 34 
e 	 28  	 41 
e 	 28  	 55 
e 	 28  	 122 
e 	 28  	 243 
e 	 28  	 254 
e 	 28  	 388 
e 	 28  	 421 
e 	 28  	 422 
e 	 28  	 443 
e 	 28  	 444 
e 	 28  	 464 
e 	 28  	 527 
e 	 28  	 620 
e 	 28  	 822 
e 	 28  	 823 
e 	 28  	 824 
e 	 28  	 825 
e 	 28  	 826 
e 	 28  	 827 
e 	 28  	 828 
e 	 28  	 829 
e 	 28  	 830 
e 	 29  	 30 
e 	 29  	 31 
e 	 29  	 32 
e 	 29  	 33 
e 	 29  	 34 
e 	 29  	 35 
e 	 29  	 36 
e 	 30  	 235 
e 	 30  	 333 
e 	 30  	 825 
e 	 30  	 1084 
e 	 30  	 1085 
e 	 30  	 1086 
e 	 30  	 1087 
e 	 31  	 42 
e 	 31  	 134 
e 	 31  	 189 
e 	 31  	 232 
e 	 31  	 235 
e 	 31  	 236 
e 	 31  	 238 
e 	 31  	 460 
e 	 31  	 464 
e 	 31  	 558 
e 	 31  	 860 
e 	 31  	 940 
e 	 31  	 1051 
e 	 31  	 1073 
e 	 31  	 1085 
e 	 31  	 1107 
e 	 31  	 1108 
e 	 31  	 1109 
e 	 31  	 1110 
e 	 31  	 1111 
e 	 31  	 1112 
e 	 31  	 1113 
e 	 32  	 764 
e 	 32  	 1194 
e 	 32  	 1195 
e 	 33  	 141 
e 	 33  	 361 
e 	 33  	 385 
e 	 33  	 1641 
e 	 33  	 1658 
e 	 33  	 1666 
e 	 33  	 1712 
e 	 33  	 1866 
e 	 34  	 39 
e 	 34  	 42 
e 	 34  	 103 
e 	 34  	 119 
e 	 34  	 127 
e 	 34  	 131 
e 	 34  	 133 
e 	 34  	 235 
e 	 34  	 236 
e 	 34  	 245 
e 	 34  	 253 
e 	 34  	 263 
e 	 34  	 269 
e 	 34  	 284 
e 	 34  	 327 
e 	 34  	 338 
e 	 34  	 371 
e 	 34  	 372 
e 	 34  	 436 
e 	 34  	 437 
e 	 34  	 439 
e 	 34  	 460 
e 	 34  	 464 
e 	 34  	 479 
e 	 34  	 500 
e 	 34  	 525 
e 	 34  	 565 
e 	 34  	 599 
e 	 34  	 603 
e 	 34  	 650 
e 	 34  	 719 
e 	 34  	 729 
e 	 34  	 741 
e 	 34  	 764 
e 	 34  	 845 
e 	 34  	 846 
e 	 34  	 849 
e 	 34  	 863 
e 	 34  	 878 
e 	 34  	 923 
e 	 34  	 936 
e 	 34  	 959 
e 	 34  	 983 
e 	 34  	 994 
e 	 34  	 997 
e 	 34  	 1014 
e 	 34  	 1047 
e 	 34  	 1062 
e 	 34  	 1073 
e 	 34  	 1077 
e 	 34  	 1109 
e 	 34  	 1110 
e 	 34  	 1111 
e 	 34  	 1144 
e 	 34  	 1370 
e 	 34  	 1380 
e 	 34  	 1494 
e 	 34  	 1495 
e 	 34  	 1539 
e 	 34  	 1611 
e 	 34  	 1621 
e 	 34  	 1645 
e 	 34  	 1659 
e 	 34  	 1684 
e 	 34  	 1686 
e 	 34  	 1750 
e 	 34  	 1754 
e 	 34  	 1772 
e 	 34  	 1826 
e 	 34  	 1838 
e 	 34  	 1886 
e 	 34  	 1892 
e 	 34  	 1893 
e 	 34  	 1894 
e 	 34  	 1895 
e 	 34  	 1896 
e 	 34  	 1897 
e 	 35  	 55 
e 	 35  	 131 
e 	 35  	 133 
e 	 35  	 134 
e 	 35  	 156 
e 	 35  	 236 
e 	 35  	 254 
e 	 35  	 719 
e 	 35  	 997 
e 	 35  	 1887 
e 	 36  	 202 
e 	 37  	 38 
e 	 37  	 39 
e 	 37  	 40 
e 	 37  	 41 
e 	 38  	 650 
