p 	 edge 	 62 	 159 
e 	 0  	 10 
e 	 0  	 14 
e 	 0  	 15 
e 	 0  	 40 
e 	 0  	 42 
e 	 0  	 47 
e 	 1  	 17 
e 	 1  	 19 
e 	 1  	 26 
e 	 1  	 27 
e 	 1  	 28 
e 	 1  	 36 
e 	 1  	 41 
e 	 1  	 54 
e 	 2  	 10 
e 	 2  	 42 
e 	 2  	 44 
e 	 2  	 61 
e 	 3  	 8 
e 	 3  	 14 
e 	 3  	 59 
e 	 4  	 51 
e 	 5  	 9 
e 	 5  	 13 
e 	 5  	 56 
e 	 5  	 57 
e 	 6  	 9 
e 	 6  	 13 
e 	 6  	 17 
e 	 6  	 54 
e 	 6  	 56 
e 	 6  	 57 
e 	 7  	 19 
e 	 7  	 27 
e 	 7  	 30 
e 	 7  	 40 
e 	 7  	 54 
e 	 8  	 20 
e 	 8  	 28 
e 	 8  	 37 
e 	 8  	 45 
e 	 8  	 59 
e 	 9  	 13 
e 	 9  	 17 
e 	 9  	 32 
e 	 9  	 41 
e 	 9  	 57 
e 	 10  	 29 
e 	 10  	 42 
e 	 10  	 47 
e 	 11  	 51 
e 	 12  	 33 
e 	 13  	 17 
e 	 13  	 32 
e 	 13  	 41 
e 	 13  	 54 
e 	 13  	 57 
e 	 14  	 16 
e 	 14  	 24 
e 	 14  	 33 
e 	 14  	 34 
e 	 14  	 37 
e 	 14  	 38 
e 	 14  	 40 
e 	 14  	 43 
e 	 14  	 50 
e 	 14  	 52 
e 	 15  	 18 
e 	 15  	 24 
e 	 15  	 40 
e 	 15  	 45 
e 	 15  	 55 
e 	 15  	 59 
e 	 16  	 20 
e 	 16  	 33 
e 	 16  	 37 
e 	 16  	 38 
e 	 16  	 50 
e 	 17  	 22 
e 	 17  	 25 
e 	 17  	 27 
e 	 17  	 31 
e 	 17  	 57 
e 	 18  	 20 
e 	 18  	 21 
e 	 18  	 24 
e 	 18  	 29 
e 	 18  	 45 
e 	 18  	 51 
e 	 19  	 30 
e 	 19  	 54 
e 	 20  	 28 
e 	 20  	 36 
e 	 20  	 38 
e 	 20  	 44 
e 	 20  	 47 
e 	 20  	 50 
e 	 21  	 29 
e 	 21  	 33 
e 	 21  	 37 
e 	 21  	 45 
e 	 21  	 51 
e 	 23  	 36 
e 	 23  	 45 
e 	 23  	 51 
e 	 24  	 29 
e 	 24  	 45 
e 	 24  	 51 
e 	 25  	 26 
e 	 25  	 27 
e 	 26  	 27 
e 	 28  	 30 
e 	 28  	 47 
e 	 29  	 35 
e 	 29  	 43 
e 	 29  	 45 
e 	 29  	 51 
e 	 29  	 52 
e 	 30  	 42 
e 	 30  	 47 
e 	 32  	 60 
e 	 33  	 34 
e 	 33  	 37 
e 	 33  	 38 
e 	 33  	 40 
e 	 33  	 43 
e 	 33  	 50 
e 	 34  	 37 
e 	 34  	 44 
e 	 34  	 49 
e 	 36  	 37 
e 	 36  	 39 
e 	 36  	 40 
e 	 36  	 59 
e 	 37  	 40 
e 	 37  	 43 
e 	 37  	 45 
e 	 37  	 61 
e 	 38  	 43 
e 	 38  	 44 
e 	 38  	 52 
e 	 38  	 58 
e 	 39  	 57 
e 	 40  	 52 
e 	 41  	 54 
e 	 41  	 57 
e 	 42  	 47 
e 	 42  	 50 
e 	 43  	 46 
e 	 43  	 53 
e 	 45  	 50 
e 	 45  	 51 
e 	 45  	 59 
e 	 46  	 49 
e 	 48  	 57 
e 	 50  	 51 
e 	 51  	 55 
e 	 53  	 61 
e 	 54  	 57 
